MSN,YYYYMM,Value,EndUseSector,Description,Unit
TEICBUS,198503,2395.138,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198504,2355.024,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198505,2428.082,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198506,2349.195,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198507,2407.347,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198508,2425.344,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198509,2264.185,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198510,2400.529,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198511,2329.738,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198512,2528.496,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198513,28815.809,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198601,2552.052,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198602,2347.777,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198603,2481.556,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198604,2345.154,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198605,2418.761,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198606,2325.066,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198607,2310.835,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198608,2293.246,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198609,2233.483,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198610,2303.982,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198611,2262.122,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198612,2399.26,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198613,28273.554,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198701,2615.353,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198702,2347.609,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198703,2389.077,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198704,2374.998,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198705,2395.457,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198706,2432.019,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198707,2489.109,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198708,2450.339,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198709,2381.24,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198710,2483.461,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198711,2416.203,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198712,2601.464,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198713,29378.886,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198801,2567.198,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198802,2500.869,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198803,2643.031,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198804,2403.707,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198805,2519.327,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198806,2529.722,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198807,2526.482,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198808,2651.49,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198809,2480.476,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198810,2618.111,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198811,2558.648,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198812,2675.79,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198813,30677.381,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198901,2614.629,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198902,2485.968,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198903,2656.47,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198904,2509.113,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198905,2590.139,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198906,2594.016,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198907,2588.8,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198908,2673.858,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198909,2524.941,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198910,2679.425,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198911,2639.231,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198912,2761.507,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,198913,31319.886,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199001,2658.644,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199002,2475.465,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199003,2677.142,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199004,2613.799,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199005,2667.652,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199006,2635.319,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199007,2669.155,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199008,2806.559,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199009,2606.283,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199010,2726.309,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199011,2594.989,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199012,2682.332,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199013,31809.766,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199101,2754.413,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199102,2369.562,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199103,2527.693,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199104,2457.71,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199105,2568.684,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199106,2543.267,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199107,2653.893,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199108,2716.159,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199109,2661.348,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199110,2753.941,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199111,2671.858,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199112,2719.094,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199113,31399.297,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199201,2787.061,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199202,2546.825,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199203,2718.266,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199204,2600.916,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199205,2649.246,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199206,2706.408,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199207,2789.066,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199208,2767.479,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199209,2666.503,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199210,2778.784,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199211,2755.875,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199212,2801.395,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199213,32570.837,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199301,2702.748,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199302,2594.208,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199303,2794.422,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199304,2594.743,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199305,2592.147,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199306,2678.505,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199307,2735.585,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199308,2776.508,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199309,2673.755,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199310,2835.968,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199311,2816.011,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199312,2830.545,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199313,32627.826,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199401,2931.485,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199402,2681.872,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199403,2777.391,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199404,2680.112,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199405,2710.074,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199406,2783.017,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199407,2792.112,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199408,2868.582,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199409,2760.141,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199410,2867.161,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199411,2786.972,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199412,2880.893,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199413,33520.255,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199501,2828.321,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199502,2653.634,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199503,2807.901,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199504,2738.663,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199505,2822.132,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199506,2804.617,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199507,2888.645,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199508,2977.563,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199509,2799.249,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199510,2879.925,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199511,2837.927,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199512,2923.705,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199513,33969.694,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199601,2952.549,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199602,2756.664,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199603,2951.009,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199604,2746.868,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199605,2892.024,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199606,2899.156,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199607,2922.274,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199608,2996.351,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199609,2806.881,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199610,3076.252,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199611,2951.734,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199612,2952.403,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199613,34903.166,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199701,3014.243,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199702,2713.098,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199703,2909.554,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199704,2880.852,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199705,2935.624,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199706,2906.253,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199707,2995.85,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199708,3003.838,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199709,2883.219,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199710,3033.078,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199711,2905.345,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199712,3014.366,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199713,35199.308,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199801,2946.383,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199802,2699.076,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199803,2908.171,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199804,2813.002,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199805,2934.085,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199806,2864.587,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199807,2976.612,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199808,3035.079,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199809,2864.8,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199810,2938.059,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199811,2831.819,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199812,3021.132,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199813,34841.469,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199901,2912.173,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199902,2673.357,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199903,2882.972,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199904,2822.612,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199905,2878.782,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199906,2889.688,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199907,2959.066,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199908,3037.733,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199909,2905.74,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199910,2939.964,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199911,2884.061,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199912,2971.68,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,199913,34762.728,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200001,2906.111,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200002,2799.333,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200003,2930.002,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200004,2780.895,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200005,3009.138,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200006,2914.781,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200007,2875.157,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200008,3037.237,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200009,2821.747,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200010,2875.928,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200011,2824.297,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200012,2893.438,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200013,34662.373,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
TEICBUS,200101,2835.43,6,Total Energy Consumed by the Industrial Sector,Trillion Btu
